424.0,40.0,48.0,0.166666667,1.0,96.0
424.1666667,44.0,50.0,0.166666667,1.0,96.0
424.3333333,45.0,51.0,0.166666667,1.0,96.0
424.5,47.0,52.0,0.166666667,1.0,96.0
424.6666667,49.0,53.0,0.166666667,1.0,96.0
424.8333333,51.0,54.0,0.166666667,1.0,96.0
425.0,52.0,55.0,0.166666667,1.0,96.0
425.1666667,56.0,57.0,0.166666667,1.0,96.0
425.3333333,57.0,58.0,0.166666667,1.0,96.0
425.5,59.0,59.0,0.166666667,1.0,96.0
425.6666667,61.0,60.0,0.166666667,1.0,96.0
425.8333333,63.0,61.0,0.166666667,1.0,96.0
426.0,64.0,62.0,0.25,1.0,97.0
426.5,63.0,61.0,0.25,1.0,97.0
427.0,61.0,60.0,0.25,1.0,97.0
427.5,59.0,59.0,0.25,1.0,97.0
