636.0,72.0,67.0,0.5,0.0,77.0
636.5,70.0,66.0,0.5,0.0,77.0
637.0,70.0,66.0,0.25,0.0,77.0
637.5,70.0,66.0,0.5,0.0,77.0
638.0,69.0,65.0,0.5,0.0,77.0
638.5,69.0,65.0,0.25,0.0,77.0
639.0,69.0,65.0,0.5,0.0,78.0
639.5,67.0,64.0,0.5,0.0,78.0
640.0,67.0,64.0,0.25,0.0,78.0
640.5,67.0,64.0,0.5,0.0,78.0
641.0,65.0,63.0,0.5,0.0,78.0
641.5,65.0,63.0,0.25,0.0,78.0
642.0,65.0,63.0,0.5,0.0,79.0
642.5,63.0,62.0,0.5,0.0,79.0
643.0,63.0,62.0,0.5,0.0,79.0
643.5,63.0,62.0,0.5,0.0,79.0
644.0,63.0,62.0,0.5,0.0,79.0
644.5,63.0,62.0,0.5,0.0,79.0
645.0,63.0,62.0,0.5,0.0,80.0
645.5,63.0,62.0,0.5,0.0,80.0
646.0,63.0,62.0,0.5,0.0,80.0
646.5,63.0,62.0,0.5,0.0,80.0
647.0,63.0,62.0,0.5,0.0,80.0
647.5,63.0,62.0,0.5,0.0,80.0
648.0,64.0,62.0,1.0,0.0,81.0
