440.0,89.0,76.0,0.25,0.0,81.0
440.75,89.0,76.0,0.25,0.0,81.0
441.0,92.0,78.0,0.25,0.0,81.0
441.75,90.0,77.0,0.25,0.0,81.0
442.0,89.0,76.0,0.25,0.0,81.0
442.75,89.0,76.0,0.25,0.0,81.0
443.0,92.0,78.0,0.25,0.0,81.0
443.75,90.0,77.0,0.25,0.0,81.0
444.0,89.0,76.0,0.25,0.0,82.0
444.75,89.0,76.0,0.25,0.0,82.0
445.0,92.0,78.0,0.25,0.0,82.0
445.75,92.0,78.0,0.25,0.0,82.0
446.0,85.0,74.0,0.25,0.0,82.0
446.75,85.0,74.0,0.25,0.0,82.0
447.0,87.0,75.0,0.25,0.0,82.0
447.75,87.0,75.0,0.25,0.0,82.0
