517.0,72.0,67.0,0.125,0.0,194.0
517.125,84.0,74.0,0.375,0.0,194.0
517.5,72.0,67.0,0.125,0.0,194.0
517.625,84.0,74.0,0.375,0.0,194.0
518.0,69.0,65.0,0.125,0.0,195.0
518.125,81.0,72.0,0.375,0.0,195.0
519.0,77.0,70.0,0.125,0.0,195.0
519.125,89.0,77.0,0.375,0.0,195.0
519.5,77.0,70.0,0.125,0.0,195.0
519.625,89.0,77.0,0.375,0.0,195.0
520.0,74.0,68.0,0.125,0.0,196.0
520.125,86.0,75.0,0.375,0.0,196.0
521.0,47.0,52.0,0.5,0.0,196.0
521.5,47.0,52.0,0.5,0.0,196.0
522.0,48.0,53.0,2.0,0.0,197.0
524.0,41.0,49.0,1.0,0.0,198.0
525.0,83.0,73.0,0.5,0.0,198.0
525.5,83.0,73.0,0.5,0.0,198.0
526.0,84.0,74.0,2.0,0.0,199.0
528.0,89.0,77.0,1.0,0.0,200.0
529.0,71.0,66.0,0.5,0.0,200.0
529.5,71.0,66.0,0.5,0.0,200.0
530.0,72.0,67.0,2.0,0.0,201.0
