0.0,48,53,4.0,1,1,
0.0,55,57,4.0,1,1,
0.0,60,60,2.0,0,1,
0.0,64,62,2.0,0,1,a
2.0,59,59,0.25,0,1,
2.0,62,61,0.25,0,1,a
2.25,60,60,0.25,0,1,
2.25,64,62,0.25,0,1,a
2.5,59,59,0.25,0,1,
2.5,62,61,0.25,0,1,a
2.75,60,60,0.25,0,1,
2.75,64,62,0.25,0,1,a
3.0,62,61,0.5,0,1,
3.0,65,63,0.5,0,1,a
3.5,60,60,0.5,0,1,
3.5,64,62,0.5,0,1,a
4.0,43,50,1.0,1,2,
4.0,55,57,1.0,1,2,
4.0,59,59,1.0,0,2,
4.0,62,61,1.0,0,2,a
5.0,43,50,1.0,1,2,
5.0,55,57,1.0,1,2,
5.0,59,59,1.0,0,2,
5.0,67,64,1.0,0,2,a
8.0,43,50,4.0,1,3,
8.0,59,59,4.0,1,3,
8.0,62,61,2.0,0,3,
8.0,65,63,2.0,0,3,a
10.0,61,60,0.25,0,3,
10.0,64,62,0.25,0,3,a
10.25,62,61,0.25,0,3,
10.25,65,63,0.25,0,3,a
10.5,61,60,0.25,0,3,
10.5,64,62,0.25,0,3,a
10.75,62,61,0.25,0,3,
10.75,65,63,0.25,0,3,a
11.0,64,62,0.5,0,3,
11.0,67,64,0.5,0,3,a
11.5,62,61,0.5,0,3,
11.5,65,63,0.5,0,3,a
12.0,48,53,1.0,1,4,
12.0,55,57,1.0,1,4,
12.0,60,60,1.0,0,4,
12.0,64,62,1.0,0,4,a
13.0,48,53,1.0,1,4,
13.0,55,57,1.0,1,4,
13.0,64,62,1.0,0,4,
13.0,72,67,1.0,0,4,a
16.0,55,57,5.0,1,5,
16.0,64,62,2.0,0,5,
16.0,72,67,2.0,0,5,a
17.0,48,53,1.0,1,5,
18.0,50,54,1.0,1,5,
18.0,65,63,2.0,0,5,
18.0,71,66,0.25,0,5,a
18.25,72,67,0.25,0,5,a
18.5,71,66,0.25,0,5,a
18.75,72,67,0.25,0,5,a
19.0,43,50,1.0,1,5,
19.0,74,68,0.5,0,5,a
19.5,71,66,0.5,0,5,a
20.0,55,57,1.0,1,6,
20.0,67,64,1.0,0,6,a
21.0,48,53,1.0,1,6,
21.0,55,57,5.0,1,6,
21.0,64,62,1.0,0,6,
21.0,72,67,1.0,0,6,a
22.0,50,54,1.0,1,6,
22.0,65,63,2.0,0,6,
