-1.0,38,47,1.0,1,0,
-1.0,50,54,1.0,0,0,
-1.0,62,61,1.0,0,0,a
0.0,37,46,0.5,1,1,
0.0,61,60,0.5,0,1,a
1.0,35,45,0.5,1,1,
1.0,59,59,0.5,0,1,a
2.0,33,44,0.5,1,1,
2.0,57,58,0.5,0,1,a
3.0,37,46,0.5,1,1,
3.0,61,60,0.5,0,1,a
4.0,38,47,0.5,1,2,
4.0,62,61,0.5,0,2,a
5.0,42,49,0.5,1,2,
5.0,66,63,0.5,0,2,a
6.0,33,44,0.5,1,2,
6.0,45,51,0.5,1,2,
6.0,57,58,0.5,0,2,
6.0,69,65,0.5,0,2,a
7.0,37,46,0.5,1,2,
7.0,49,53,0.5,1,2,
7.0,61,60,0.5,0,2,
7.0,73,67,0.5,0,2,a
8.0,38,47,0.5,1,3,
8.0,50,54,0.5,1,3,
8.0,62,61,0.5,0,3,
8.0,74,68,0.5,0,3,a
9.0,40,48,0.5,1,3,
9.0,52,55,0.5,1,3,
9.0,64,62,0.5,0,3,
9.0,76,69,0.5,0,3,a
10.0,42,49,0.5,1,3,
10.0,54,56,0.5,1,3,
10.0,66,63,0.5,0,3,
10.0,78,70,0.5,0,3,a
11.0,43,50,0.5,1,3,
11.0,55,57,0.5,1,3,
11.0,67,64,0.5,0,3,
11.0,79,71,0.5,0,3,a
12.0,45,51,3.0,1,4,
12.0,57,58,3.0,1,4,
12.0,69,65,3.0,0,4,
12.0,81,72,3.0,0,4,a
15.0,66,63,1.0,1,4,
15.0,69,65,1.0,1,4,
15.0,74,68,1.0,0,4,b
16.0,64,62,1.0,1,5,
16.0,67,64,1.0,1,5,
16.0,73,67,1.0,0,5,b
17.0,62,61,1.0,1,5,
17.0,66,63,1.0,1,5,
17.0,71,66,1.0,0,5,b
18.0,61,60,1.0,1,5,
18.0,64,62,1.0,1,5,
18.0,69,65,1.0,0,5,b
19.0,62,61,1.0,1,5,
19.0,66,63,1.0,1,5,
19.0,71,66,1.0,0,5,b
19.0,81,72,1.0,0,5,
20.0,61,60,1.0,1,6,
20.0,64,62,1.0,1,6,
20.0,69,65,1.0,0,6,b
20.0,81,72,3.0,0,6,
21.0,59,59,1.0,1,6,
21.0,62,61,1.0,1,6,
21.0,67,64,1.0,0,6,b
22.0,57,58,1.0,1,6,
22.0,61,60,1.0,1,6,
22.0,66,63,1.0,0,6,b
23.0,59,59,1.0,1,6,
23.0,62,61,1.0,1,6,
23.0,67,64,1.0,0,6,b
24.0,57,58,1.0,1,7,
24.0,61,60,1.0,1,7,
24.0,66,63,1.0,0,7,b
25.0,55,57,1.0,1,7,
25.0,59,59,1.0,1,7,
25.0,64,62,1.0,0,7,b
26.0,54,56,1.0,1,7,
26.0,57,58,1.0,1,7,
26.0,62,61,1.0,0,7,b
27.0,55,57,1.0,1,7,
27.0,59,59,1.0,1,7,
27.0,64,62,1.0,0,7,b
27.0,74,68,1.0,0,7,
28.0,54,56,1.0,1,8,
28.0,57,58,1.0,1,8,
28.0,62,61,1.0,0,8,b
28.0,74,68,1.0,0,8,
29.0,52,55,1.0,1,8,
29.0,55,57,1.0,1,8,
29.0,61,60,1.0,0,8,b
29.0,73,67,1.0,0,8,
30.0,50,54,1.0,1,8,
30.0,54,56,1.0,1,8,
30.0,62,61,1.0,0,8,b
30.0,74,68,1.0,0,8,
31.0,63,61,2.0,0,8,b
31.0,75,68,1.0,0,8,
32.0,43,50,1.0,1,9,
32.0,55,57,1.0,1,9,
33.0,64,62,1.0,0,9,b
33.0,76,69,1.0,0,9,
34.0,45,51,1.0,1,9,
34.0,57,58,1.0,1,9,
34.0,67,64,0.5,0,9,
34.0,73,67,0.5,0,9,b
35.0,69,65,0.5,0,9,b
36.0,38,47,1.0,1,10,
36.0,50,54,1.0,1,10,
36.0,66,63,1.0,0,10,
36.0,74,68,1.0,0,10,b
39.0,78,70,0.5,0,10,b
39.5,86,75,0.5,0,10,b
40.0,76,69,0.5,0,11,b
40.5,85,74,0.5,0,11,b
41.0,74,68,0.5,0,11,b
41.5,83,73,0.5,0,11,b
42.0,73,67,0.5,0,11,b
42.5,81,72,0.5,0,11,b
43.0,33,44,0.5,1,11,
43.0,45,51,0.5,1,11,
43.0,74,68,0.5,0,11,b
43.5,83,73,0.5,0,11,b
44.0,33,44,7.0,1,12,
44.0,45,51,4.0,1,12,
44.0,73,67,0.5,0,12,b
44.5,81,72,0.5,0,12,b
45.0,71,66,0.5,0,12,b
45.5,79,71,0.5,0,12,b
46.0,69,65,0.5,0,12,b
46.5,78,70,0.5,0,12,b
47.0,71,66,0.5,0,12,b
47.5,79,71,0.5,0,12,b
48.0,69,65,0.5,0,13,b
48.5,78,70,0.5,0,13,b
49.0,67,64,0.5,0,13,b
49.5,76,69,0.5,0,13,b
50.0,66,63,0.5,0,13,b
50.5,74,68,0.5,0,13,b
51.0,34,44,0.5,1,13,
51.0,46,51,0.5,1,13,
51.0,67,64,0.5,0,13,b
51.5,76,69,0.5,0,13,b
52.0,35,45,0.5,1,14,
52.0,47,52,0.5,1,14,
52.0,66,63,0.5,0,14,b
52.5,74,68,0.5,0,14,b
53.0,33,44,0.5,1,14,
53.0,45,51,0.5,1,14,
53.0,66,63,0.5,0,14,b
53.5,75,68,0.5,0,14,b
54.0,31,43,0.5,1,14,
54.0,43,50,0.5,1,14,
