-0.5,51,55,0.5,1,0,
-0.5,63,62,0.5,0,0,a
0.0,44,51,1.5,1,1,
0.0,51,55,0.5,1,1,
0.0,51,55,1.5,1,1,
0.0,60,60,1.5,0,1,
0.0,63,62,0.5,0,1,
0.0,63,62,1.5,0,1,a
0.5,56,58,0.5,1,1,
0.5,68,65,0.5,0,1,a
1.0,56,58,0.5,1,1,
1.0,68,65,0.5,0,1,a
1.5,46,52,1.5,1,2,
1.5,56,58,0.25,1,2,
1.5,61,61,1.5,0,2,
1.5,63,62,1.5,0,2,
1.5,68,65,0.25,0,2,a
1.75,55,57,0.25,1,2,
1.75,67,64,0.25,0,2,a
2.0,55,57,0.375,1,2,
2.0,67,64,0.375,0,2,a
2.375,53,56,0.125,1,2,
2.375,65,63,0.125,0,2,a
2.5,55,57,0.375,1,2,
2.5,67,64,0.375,0,2,a
2.875,51,55,0.125,1,2,
2.875,63,62,0.125,0,2,a
3.0,56,58,1.0,1,3,
3.0,68,65,1.0,0,3,a
3.5,48,53,0.5,1,3,
3.5,63,62,0.5,0,3,
4.0,43,50,0.5,1,3,
4.0,51,55,0.5,1,3,
4.0,58,59,0.5,0,3,
4.0,63,62,0.5,0,3,
4.0,70,66,0.5,0,3,a
4.5,44,51,0.5,1,4,
4.5,51,55,0.5,1,4,
4.5,60,60,0.5,0,4,
4.5,63,62,0.5,0,4,
4.5,68,65,0.5,0,4,
4.5,73,68,0.375,0,4,a
4.875,72,67,0.125,0,4,a
5.0,39,48,0.5,1,4,
5.0,51,55,0.5,1,4,
5.0,58,59,0.5,0,4,
5.0,63,62,0.5,0,4,
5.0,67,64,0.5,0,4,
5.0,70,66,0.5,0,4,a
5.5,70,66,0.125,0,4,b
5.5,72,67,0.0,0,4,
5.625,69,65,0.125,0,4,b
5.75,70,66,0.125,0,4,b
5.875,72,67,0.125,0,4,b
6.0,53,56,0.5,1,5,
6.0,68,65,1.0,0,5,
6.0,73,68,1.0,0,5,b
6.5,65,63,0.5,1,5,
7.0,63,62,0.5,1,5,
7.0,68,65,0.5,0,5,
7.0,72,67,0.5,0,5,b
7.5,62,61,0.5,1,6,
7.5,68,65,0.5,0,6,
7.5,70,66,0.5,0,6,
7.5,77,70,0.5,0,6,b
8.0,61,61,0.5,1,6,
8.0,67,64,0.5,0,6,
8.0,70,66,0.5,0,6,b
8.5,60,60,0.5,1,6,
8.5,68,65,0.5,0,6,
8.5,75,69,0.5,0,6,b
9.0,53,56,0.5,1,7,
9.0,65,63,0.5,0,7,
9.0,68,65,0.5,0,7,b
9.5,55,57,0.5,1,7,
9.5,64,63,0.5,0,7,
9.5,70,66,0.5,0,7,
9.5,73,68,0.5,0,7,b
10.0,56,58,0.5,1,7,
10.0,63,62,0.5,0,7,
10.0,68,65,0.5,0,7,
10.0,72,67,0.5,0,7,b
10.5,51,55,1.0,1,8,
10.5,63,62,1.0,0,8,
10.5,66,63,0.5,0,8,
10.5,69,65,0.5,0,8,b
11.0,67,64,0.25,0,8,
11.0,70,66,0.25,0,8,b
11.5,51,55,0.375,1,8,
11.5,63,62,0.375,0,8,a
11.875,51,55,0.125,1,8,
11.875,63,62,0.125,0,8,a
12.0,44,51,1.5,1,9,
12.0,51,55,0.25,1,9,
12.0,51,55,1.5,1,9,
12.0,60,60,1.5,0,9,
12.0,63,62,0.25,0,9,a
12.25,56,58,0.25,1,9,
12.25,68,65,0.25,0,9,a
12.5,56,58,0.25,1,9,
12.5,68,65,0.25,0,9,a
12.75,56,58,0.25,1,9,
12.75,68,65,0.25,0,9,a
13.0,56,58,0.25,1,9,
13.0,68,65,0.25,0,9,a
13.25,56,58,0.25,1,9,
13.25,68,65,0.25,0,9,a
13.5,46,52,1.5,1,10,
13.5,51,55,1.5,1,10,
13.5,56,58,0.25,1,10,
13.5,61,61,1.5,0,10,
13.5,63,62,1.5,0,10,
13.5,68,65,0.25,0,10,a
13.75,55,57,0.25,1,10,
13.75,67,64,0.25,0,10,a
14.0,55,57,0.375,1,10,
14.0,67,64,0.375,0,10,a
14.375,53,56,0.125,1,10,
14.375,65,63,0.125,0,10,a
14.5,55,57,0.375,1,10,
14.5,67,64,0.375,0,10,a
14.875,51,55,0.125,1,10,
14.875,63,62,0.125,0,10,a
15.0,56,58,1.0,1,11,
15.0,68,65,1.0,0,11,a
15.5,48,53,0.5,1,11,
15.5,63,62,0.5,0,11,
16.0,43,50,0.5,1,11,
16.0,51,55,0.5,1,11,
16.0,58,59,0.5,0,11,
16.0,63,62,0.5,0,11,
16.0,70,66,0.5,0,11,a
16.5,44,51,0.5,1,12,
16.5,51,55,0.5,1,12,
16.5,60,60,0.5,0,12,
16.5,63,62,0.5,0,12,
16.5,68,65,0.5,0,12,
16.5,73,68,0.375,0,12,a
16.875,72,67,0.125,0,12,a
17.0,39,48,0.5,1,12,
17.0,51,55,0.5,1,12,
17.0,58,59,0.5,0,12,
17.0,63,62,0.5,0,12,
17.0,67,64,0.5,0,12,
17.0,70,66,0.5,0,12,a
17.5,70,66,0.125,0,12,b
17.5,72,67,0.0,0,12,
17.625,69,65,0.125,0,12,b
17.75,70,66,0.125,0,12,b
17.875,72,67,0.125,0,12,b
18.0,53,56,0.5,1,13,
18.0,68,65,1.0,0,13,
18.0,73,68,1.0,0,13,b
18.5,65,63,0.5,1,13,
19.0,63,62,0.5,1,13,
19.0,68,65,0.5,0,13,
19.0,72,67,0.5,0,13,b
19.5,62,61,0.5,1,14,
19.5,68,65,0.5,0,14,
19.5,70,66,0.5,0,14,
19.5,77,70,0.5,0,14,b
20.0,61,61,0.5,1,14,
20.0,67,64,0.5,0,14,
20.0,70,66,0.5,0,14,b
20.5,60,60,0.5,1,14,
20.5,68,65,0.5,0,14,
20.5,75,69,0.5,0,14,b
21.0,68,65,0.125,0,15,b
21.0,70,66,0.0,0,15,
21.125,67,64,0.125,0,15,b
21.25,68,65,0.125,0,15,b
21.375,70,66,0.125,0,15,b
