-0.125,51,55,0.125,1,0,
-0.125,63,62,0.125,1,0,a
0.0,42,49,0.875,1,1,
0.0,54,56,0.875,1,1,a
0.875,30,42,0.125,1,1,
0.875,42,49,0.125,1,1,a
0.875,63,62,0.125,0,1,
0.875,69,65,0.125,0,1,
0.875,72,67,0.125,0,1,
0.875,75,69,0.125,0,1,a
1.0,42,49,1.875,1,1,
1.0,54,56,1.0,1,1,a
1.0,63,62,1.875,0,1,
1.0,69,65,1.0,0,1,
1.0,72,67,1.0,0,1,
1.0,75,69,1.0,0,1,a
2.875,54,56,0.125,1,1,
2.875,63,62,0.125,1,1,a
2.875,69,65,0.125,0,1,
2.875,72,67,0.125,0,1,a
3.0,54,56,1.0,1,1,
3.0,63,62,1.0,1,1,a
3.0,69,65,1.0,0,1,
3.0,72,67,0.75,0,1,a
3.75,71,66,0.125,0,1,a
3.875,72,67,0.125,0,1,a
4.0,55,57,0.5,1,2,
4.0,62,61,0.5,1,2,
4.0,67,64,0.5,0,2,
4.0,71,66,0.5,0,2,a
5.0,48,53,0.5,1,2,
5.0,55,57,0.5,1,2,
5.0,60,60,0.5,1,2,
5.0,63,62,0.5,0,2,
5.0,67,64,0.5,0,2,
5.0,72,67,0.5,0,2,
6.0,35,45,0.0,1,2,
6.0,35,45,0.5,1,2,
6.0,38,47,0.0,1,2,
6.0,43,50,0.0,1,2,
6.0,47,52,0.0,1,2,
6.0,47,52,0.5,1,2,
6.0,50,54,0.0,1,2,
6.0,55,57,0.0,1,2,
6.0,59,59,0.0,1,2,
6.0,62,61,0.0,0,2,
6.0,62,61,0.5,0,2,
6.0,67,64,0.0,0,2,
6.0,67,64,0.5,0,2,
6.0,71,66,0.0,0,2,
6.0,74,68,0.5,0,2,
7.875,56,58,0.125,1,2,a
7.875,68,65,0.125,1,2,
8.0,47,52,0.875,1,3,
8.0,59,59,0.875,1,3,a
8.875,35,45,0.125,1,3,
8.875,47,52,0.125,1,3,a
8.875,68,65,0.125,0,3,
8.875,74,68,0.125,0,3,
8.875,77,70,0.125,0,3,
8.875,80,72,0.125,0,3,a
9.0,47,52,1.875,1,3,
9.0,59,59,1.0,1,3,a
9.0,68,65,1.875,0,3,
9.0,74,68,1.0,0,3,
9.0,77,70,1.0,0,3,
9.0,80,72,1.0,0,3,a
10.875,59,59,0.125,1,3,
10.875,68,65,0.125,1,3,a
10.875,74,68,0.125,0,3,
10.875,77,70,0.125,0,3,a
11.0,59,59,1.0,1,3,
11.0,68,65,1.0,1,3,a
11.0,74,68,1.0,0,3,
11.0,77,70,0.75,0,3,a
11.75,76,69,0.125,0,3,a
11.875,77,70,0.125,0,3,a
12.0,58,59,0.5,1,4,
12.0,61,61,0.5,1,4,
12.0,67,64,0.5,0,4,
12.0,76,69,0.5,0,4,a
13.0,56,58,0.5,1,4,
13.0,60,60,0.5,1,4,
13.0,65,63,0.5,0,4,
13.0,72,67,0.5,0,4,
13.0,77,70,0.5,0,4,
14.0,40,48,0.0,1,4,
14.0,40,48,0.5,1,4,
14.0,43,50,0.0,1,4,
14.0,48,53,0.0,1,4,
14.0,52,55,0.0,1,4,
14.0,52,55,0.5,1,4,
14.0,55,57,0.0,1,4,
14.0,60,60,0.0,1,4,
14.0,64,62,0.0,1,4,
14.0,67,64,0.0,0,4,
14.0,67,64,0.5,0,4,
14.0,72,67,0.0,0,4,
14.0,72,67,0.5,0,4,
14.0,76,69,0.0,0,4,
14.0,79,71,0.5,0,4,
15.875,49,54,0.125,1,4,
15.875,61,61,0.125,1,4,a
16.0,40,48,0.875,1,5,
16.0,52,55,0.875,1,5,a
16.875,41,49,0.125,1,5,
16.875,53,56,0.125,1,5,a
16.875,73,68,0.125,0,5,
16.875,77,70,0.125,0,5,
16.875,82,73,0.125,0,5,
16.875,85,75,0.125,0,5,a
17.0,41,49,1.875,1,5,
17.0,53,56,1.0,1,5,a
17.0,73,68,1.875,0,5,
17.0,77,70,1.0,0,5,
17.0,82,73,1.0,0,5,
17.0,85,75,1.0,0,5,a
18.875,53,56,0.125,1,5,
18.875,58,59,0.125,1,5,
18.875,61,61,0.125,1,5,a
18.875,73,68,0.125,0,5,
18.875,82,73,0.125,0,5,a
19.0,53,56,1.0,1,5,
19.0,58,59,1.0,1,5,
19.0,61,61,1.0,1,5,a
19.0,73,68,1.0,0,5,
19.0,82,73,0.75,0,5,a
19.75,81,72,0.125,0,5,a
19.875,82,73,0.125,0,5,a
20.0,54,57,0.875,1,6,
20.0,58,59,0.875,1,6,
20.0,61,61,0.875,1,6,
20.0,73,68,0.875,0,6,
20.0,75,69,0.875,0,6,
20.0,82,73,0.875,0,6,a
20.875,55,57,0.125,1,6,
20.875,58,59,0.125,1,6,
20.875,61,61,0.125,1,6,
20.875,73,68,0.125,0,6,
20.875,75,69,0.125,0,6,
20.875,82,73,0.125,0,6,a
21.0,55,57,1.875,1,6,
21.0,58,59,1.0,1,6,
21.0,61,61,1.0,1,6,
21.0,73,68,1.875,0,6,
21.0,75,69,1.0,0,6,
21.0,82,73,1.0,0,6,a
22.875,56,58,0.125,1,6,
22.875,60,60,0.125,1,6,
22.875,72,67,0.125,0,6,
22.875,75,69,0.125,0,6,
22.875,80,72,0.125,0,6,a
23.0,56,58,0.875,1,6,
23.0,60,60,0.875,1,6,
23.0,72,67,0.875,0,6,
23.0,75,69,0.875,0,6,
23.0,80,72,0.875,0,6,a
23.875,57,58,0.125,1,6,
23.875,63,62,0.125,1,6,
23.875,66,64,0.125,1,6,
23.875,72,67,0.125,0,6,
23.875,75,69,0.125,0,6,
23.875,78,71,0.125,0,6,a
24.0,57,58,0.875,1,7,
24.0,63,62,0.875,1,7,
24.0,66,64,0.875,1,7,
24.0,72,67,0.875,0,7,
24.0,75,69,0.875,0,7,
24.0,78,71,0.875,0,7,a
24.875,58,59,0.125,1,7,
24.875,63,62,0.125,1,7,
24.875,66,64,0.125,1,7,
24.875,70,66,0.125,0,7,
24.875,75,69,0.125,0,7,
24.875,78,71,0.125,0,7,a
25.0,58,59,1.875,1,7,
25.0,63,62,1.0,1,7,
25.0,66,64,1.0,1,7,
25.0,70,66,1.875,0,7,
25.0,75,69,1.0,0,7,
25.0,78,71,1.0,0,7,a
26.875,59,60,0.125,1,7,
26.875,63,62,0.125,1,7,
26.875,66,64,0.125,1,7,
26.875,69,65,0.125,0,7,
26.875,75,69,0.125,0,7,
26.875,78,71,0.125,0,7,a
27.0,59,60,0.875,1,7,
27.0,63,62,0.875,1,7,
27.0,66,64,0.875,1,7,
27.0,69,65,0.875,0,7,
27.0,75,69,0.875,0,7,
27.0,78,71,0.875,0,7,a
27.875,60,60,0.125,1,7,
27.875,63,62,0.125,1,7,
27.875,66,64,0.125,1,7,
27.875,68,65,0.125,0,7,
27.875,75,69,0.125,0,7,
27.875,78,71,0.125,0,7,a
28.0,60,60,0.875,1,8,
28.0,63,62,0.875,1,8,
28.0,66,64,0.875,1,8,
28.0,68,65,0.875,0,8,
28.0,75,69,0.875,0,8,
28.0,78,71,0.875,0,8,a
28.875,61,61,0.125,1,8,
28.875,65,63,0.125,1,8,
28.875,68,65,0.125,0,8,
28.875,73,68,0.125,0,8,
28.875,77,70,0.125,0,8,a
29.0,61,61,1.875,1,8,
29.0,65,63,1.0,1,8,
29.0,68,65,1.875,0,8,
29.0,73,68,1.0,0,8,
29.0,77,70,1.0,0,8,a
30.875,62,61,0.125,1,8,
30.875,65,63,0.125,1,8,
30.875,68,65,0.125,0,8,
30.875,71,67,0.125,0,8,
30.875,77,70,0.125,0,8,a
31.0,62,61,0.875,1,8,
31.0,65,63,0.875,1,8,
31.0,68,65,0.875,0,8,
31.0,71,67,0.875,0,8,
31.0,77,70,0.875,0,8,a
31.875,38,47,0.125,1,8,
31.875,50,54,0.125,1,8,
31.875,68,65,0.125,0,8,
31.875,71,67,0.125,0,8,
31.875,77,70,0.125,0,8,a
32.0,38,47,0.875,1,9,
32.0,50,54,0.875,1,9,
32.0,68,65,0.875,0,9,
32.0,71,67,0.875,0,9,
32.0,77,70,0.875,0,9,a
32.875,39,48,2.0,1,9,
