0.0,55,57,0.5,1,1,
0.0,59,59,0.5,1,1,
0.0,67,64,1.0,0,1,
0.0,79,71,1.0,0,1,aa
0.5,62,61,0.5,1,1,
1.0,55,57,0.5,1,1,
1.0,59,59,0.5,1,1,
1.0,71,66,1.0,0,1,
1.0,83,73,1.0,0,1,aa
1.5,62,61,0.5,1,1,
2.0,55,57,0.5,1,1,
2.0,59,59,0.5,1,1,
2.0,67,64,1.0,0,1,
2.0,79,71,1.0,0,1,aa
2.5,62,61,0.5,1,1,
3.0,55,57,0.5,1,2,
3.0,59,59,0.5,1,2,
3.0,74,68,2.0,0,2,
3.0,86,75,2.0,0,2,bb
3.5,62,61,0.5,1,2,
4.0,55,57,0.5,1,2,
4.0,59,59,0.5,1,2,
4.5,62,61,0.5,1,2,
5.0,55,57,0.5,1,2,
5.0,59,59,0.5,1,2,
5.0,84,74,0.5,0,2,bb
5.5,62,61,0.5,1,2,
5.5,83,73,0.5,0,2,bb
6.0,55,57,0.5,1,3,
6.0,59,59,0.5,1,3,
6.0,81,72,0.5,0,3,bb
6.5,62,61,0.5,1,3,
6.5,79,71,0.5,0,3,bb
7.0,55,57,0.5,1,3,
7.0,59,59,0.5,1,3,
7.0,78,70,0.5,0,3,bb
7.5,62,61,0.5,1,3,
7.5,79,71,0.5,0,3,bb
8.0,55,57,0.5,1,3,
8.0,59,59,0.5,1,3,
8.0,83,73,0.5,0,3,bb
8.5,62,61,0.5,1,3,
8.5,79,71,0.5,0,3,bb
9.0,55,57,0.5,1,4,
9.0,60,60,0.5,1,4,
9.0,78,70,1.0,0,4,bb
9.5,64,62,0.5,1,4,
10.0,55,57,0.5,1,4,
10.0,60,60,0.5,1,4,
10.0,76,69,1.0,0,4,bb
10.5,64,62,0.5,1,4,
11.0,55,57,0.5,1,4,
11.0,60,60,0.5,1,4,
11.0,74,68,0.5,0,4,bb
11.5,64,62,0.5,1,4,
11.5,72,67,0.5,0,4,bb
12.0,55,57,0.5,1,5,
12.0,60,60,0.5,1,5,
12.0,71,66,0.5,0,5,bb
12.5,64,62,0.5,1,5,
12.5,69,65,0.5,0,5,bb
13.0,55,57,0.5,1,5,
13.0,60,60,0.5,1,5,
13.0,68,64,0.5,0,5,bb
13.5,64,62,0.5,1,5,
13.5,69,65,0.5,0,5,bb
14.0,55,57,0.5,1,5,
14.0,60,60,0.5,1,5,
14.0,72,67,0.5,0,5,bb
14.5,64,62,0.5,1,5,
14.5,69,65,0.5,0,5,bb
15.0,55,57,0.5,1,6,
15.0,57,58,0.5,1,6,
15.0,60,60,0.5,1,6,
15.0,66,63,2.0,0,6,aa
15.5,62,61,0.5,1,6,
16.0,55,57,0.5,1,6,
16.0,57,58,0.5,1,6,
16.0,60,60,0.5,1,6,
16.5,62,61,0.5,1,6,
17.0,55,57,0.5,1,6,
17.0,57,58,0.5,1,6,
17.0,60,60,0.5,1,6,
17.0,69,65,1.0,0,6,aa
17.5,62,61,0.5,1,6,
18.0,55,57,0.5,1,7,
18.0,57,58,0.5,1,7,
18.0,60,60,0.5,1,7,
18.0,72,67,1.0,0,7,aa
18.5,62,61,0.5,1,7,
19.0,55,57,0.5,1,7,
19.0,57,58,0.5,1,7,
19.0,60,60,0.5,1,7,
19.0,69,65,1.0,0,7,aa
19.5,62,61,0.5,1,7,
20.0,55,57,0.5,1,7,
20.0,57,58,0.5,1,7,
20.0,60,60,0.5,1,7,
20.0,66,63,1.0,0,7,aa
20.5,62,61,0.5,1,7,
21.0,55,57,3.0,1,8,
21.0,59,59,3.0,1,8,
21.0,67,64,0.5,0,8,cc
21.5,62,61,0.5,0,8,cc
22.0,61,60,0.5,0,8,cc
22.5,62,61,0.5,0,8,cc
23.0,66,63,0.5,0,8,cc
23.5,67,64,0.5,0,8,cc
24.0,42,49,3.0,1,9,
24.0,50,54,3.0,1,9,
24.0,54,56,3.0,1,9,
24.0,69,65,0.5,0,9,cc
24.5,62,61,0.5,0,9,cc
25.0,61,60,0.5,0,9,cc
25.5,62,61,0.5,0,9,cc
26.0,67,64,0.5,0,9,cc
26.5,69,65,0.5,0,9,cc
27.0,43,50,2.0,1,10,
27.0,50,54,2.0,1,10,
27.0,55,57,2.0,1,10,
27.0,71,66,0.5,0,10,cc
27.5,67,64,0.5,0,10,cc
28.0,66,63,0.5,0,10,cc
28.5,67,64,0.5,0,10,cc
29.0,45,51,0.5,1,10,
29.0,57,58,0.5,1,10,
29.0,72,67,0.5,0,10,cc
29.5,47,52,0.5,1,10,
29.5,59,59,0.5,1,10,
29.5,74,68,0.5,0,10,cc
30.0,48,53,1.0,1,11,
30.0,60,60,1.0,1,11,
30.0,76,69,0.5,0,11,cc
