464.0,67.0,64.0,1.0,0.0,117.0
465.0,87.0,76.0,2.0,0.0,117.0
467.0,86.0,75.0,0.5,0.0,117.0
467.5,87.0,76.0,0.5,0.0,117.0
468.0,89.0,77.0,0.5,0.0,118.0
468.5,87.0,76.0,0.5,0.0,118.0
469.0,86.0,75.0,0.5,0.0,118.0
469.5,84.0,74.0,0.5,0.0,118.0
470.0,83.0,73.0,0.5,0.0,118.0
470.5,84.0,74.0,0.5,0.0,118.0
471.0,86.0,75.0,0.5,0.0,118.0
471.5,84.0,74.0,0.5,0.0,118.0
472.0,82.0,73.0,0.5,0.0,119.0
472.5,80.0,72.0,0.5,0.0,119.0
473.0,79.0,71.0,0.5,0.0,119.0
473.5,77.0,70.0,0.5,0.0,119.0
474.0,76.0,69.0,0.5,0.0,119.0
474.5,77.0,70.0,0.5,0.0,119.0
475.0,79.0,71.0,0.5,0.0,119.0
475.5,77.0,70.0,0.5,0.0,119.0
476.0,75.0,69.0,0.5,0.0,120.0
476.5,74.0,68.0,0.5,0.0,120.0
477.0,72.0,67.0,0.5,0.0,120.0
477.5,70.0,66.0,0.5,0.0,120.0
478.0,69.0,65.0,0.5,0.0,120.0
478.5,70.0,66.0,0.5,0.0,120.0
479.0,72.0,67.0,0.5,0.0,120.0
479.5,70.0,66.0,0.5,0.0,120.0
480.0,75.0,69.0,1.0,0.0,121.0
