1186.0,49.0,53.0,0.5,0.0,177.0
1186.5,56.0,58.0,0.5,0.0,177.0
1187.0,52.0,55.0,0.5,0.0,177.0
1187.5,49.0,53.0,0.5,0.0,177.0
1188.0,50.0,54.0,0.5,0.0,178.0
1188.5,56.0,58.0,0.5,0.0,178.0
1189.0,53.0,56.0,0.5,0.0,178.0
1189.5,50.0,54.0,0.5,0.0,178.0
1190.0,48.0,53.0,0.5,0.0,178.0
1190.5,56.0,58.0,0.5,0.0,178.0
1191.0,51.0,55.0,0.5,0.0,178.0
1191.5,48.0,53.0,0.5,0.0,178.0
1192.0,47.0,52.0,0.5,0.0,179.0
1192.5,55.0,57.0,0.5,0.0,179.0
1193.0,50.0,54.0,0.5,0.0,179.0
1193.5,47.0,52.0,0.5,0.0,179.0
1194.0,49.0,53.0,0.5,0.0,179.0
1194.5,56.0,58.0,0.5,0.0,179.0
1195.0,52.0,55.0,0.5,0.0,179.0
1195.5,49.0,53.0,0.5,0.0,179.0
1196.0,50.0,54.0,0.5,0.0,180.0
1196.5,56.0,58.0,0.5,0.0,180.0
1197.0,53.0,56.0,0.5,0.0,180.0
1197.5,50.0,54.0,0.5,0.0,180.0
1198.0,48.0,53.0,0.5,0.0,180.0
1198.5,56.0,58.0,0.5,0.0,180.0
1199.0,51.0,55.0,0.5,0.0,180.0
1199.5,48.0,53.0,0.5,0.0,180.0
1200.0,47.0,52.0,1.0,0.0,181.0
