1547.0,44.0,51.0,1.0,1.0,263.0
1548.0,43.0,50.0,1.0,1.0,264.0
1549.0,41.0,49.0,1.0,1.0,264.0
1550.0,39.0,48.0,1.0,1.0,264.0
1551.0,56.0,58.0,1.0,1.0,264.0
1552.0,55.0,57.0,1.0,1.0,265.0
1553.0,53.0,56.0,1.0,1.0,265.0
1554.0,51.0,55.0,1.0,1.0,265.0
1555.0,68.0,65.0,1.0,1.0,265.0
1556.0,67.0,64.0,1.0,1.0,266.0
1557.0,65.0,63.0,1.0,1.0,266.0
1558.0,63.0,62.0,0.5,1.0,266.0
1559.0,62.0,61.0,0.5,1.0,266.0
1560.0,61.0,60.0,0.5,1.0,267.0
1561.0,59.0,59.0,0.5,1.0,267.0
1562.0,57.0,58.0,0.5,1.0,267.0
1563.0,55.0,57.0,0.5,1.0,267.0
