392.0,64.0,62.0,0.25,0.0,14.0
392.25,60.0,60.0,0.25,0.0,14.0
392.5,64.0,62.0,0.25,0.0,14.0
392.75,60.0,60.0,0.25,0.0,14.0
393.0,64.0,62.0,0.25,0.0,14.0
393.25,60.0,60.0,0.25,0.0,14.0
393.5,64.0,62.0,0.25,0.0,14.0
393.75,60.0,60.0,0.25,0.0,14.0
394.0,64.0,62.0,0.25,0.0,14.0
394.25,60.0,60.0,0.25,0.0,14.0
394.5,64.0,62.0,0.25,0.0,14.0
394.75,60.0,60.0,0.25,0.0,14.0
395.0,64.0,62.0,0.25,0.0,14.0
395.25,60.0,60.0,0.25,0.0,14.0
395.5,64.0,62.0,0.25,0.0,14.0
395.75,60.0,60.0,0.25,0.0,14.0
396.0,64.0,62.0,0.25,0.0,15.0
396.25,60.0,60.0,0.25,0.0,15.0
396.5,64.0,62.0,0.25,0.0,15.0
396.75,60.0,60.0,0.25,0.0,15.0
397.0,64.0,62.0,0.25,0.0,15.0
397.25,60.0,60.0,0.25,0.0,15.0
397.5,64.0,62.0,0.25,0.0,15.0
397.75,60.0,60.0,0.25,0.0,15.0
398.0,64.0,62.0,0.25,0.0,15.0
398.25,60.0,60.0,0.25,0.0,15.0
398.5,64.0,62.0,0.25,0.0,15.0
398.75,60.0,60.0,0.25,0.0,15.0
399.0,66.0,63.0,0.25,0.0,15.0
399.25,62.0,61.0,0.25,0.0,15.0
399.5,66.0,63.0,0.25,0.0,15.0
399.75,62.0,61.0,0.25,0.0,15.0
