48.0,60.0,60.0,0.25,0.0,13.0
49.0,64.0,62.0,0.25,0.0,13.0
49.5,64.0,62.0,0.25,0.0,13.0
50.0,60.0,60.0,1.0,1.0,13.0
51.0,67.0,64.0,0.25,0.0,13.0
51.5,67.0,64.0,0.25,0.0,13.0
52.0,67.0,64.0,0.25,0.0,14.0
53.0,72.0,67.0,0.25,0.0,14.0
53.5,72.0,67.0,0.25,0.0,14.0
54.0,72.0,67.0,0.25,0.0,14.0
55.0,76.0,69.0,0.25,0.0,14.0
55.5,76.0,69.0,0.25,0.0,14.0
56.0,76.0,69.0,0.25,0.0,15.0
56.5,74.0,68.0,0.25,0.0,15.0
57.0,74.0,68.0,0.25,0.0,15.0
57.5,72.0,67.0,0.25,0.0,15.0
58.0,72.0,67.0,0.25,0.0,15.0
58.5,71.0,66.0,0.25,0.0,15.0
59.0,71.0,66.0,0.25,0.0,15.0
59.5,69.0,65.0,0.25,0.0,15.0
60.0,69.0,65.0,0.25,0.0,16.0
60.5,67.0,64.0,0.25,0.0,16.0
61.0,67.0,64.0,0.25,0.0,16.0
61.5,65.0,63.0,0.25,0.0,16.0
62.0,65.0,63.0,0.25,0.0,16.0
62.5,64.0,62.0,0.25,0.0,16.0
63.0,64.0,62.0,0.25,0.0,16.0
63.5,62.0,61.0,0.25,0.0,16.0
