734.0,68.0,65.0,1.0,0.0,95.0
735.0,68.0,65.0,1.0,0.0,95.0
736.0,68.0,65.0,0.5,0.0,96.0
736.5,67.0,64.0,0.25,0.0,96.0
736.75,68.0,65.0,0.25,0.0,96.0
737.0,65.0,63.0,1.0,0.0,96.0
738.0,74.0,68.0,0.5,0.0,96.0
738.5,72.0,67.0,0.25,0.0,96.0
738.75,74.0,68.0,0.25,0.0,96.0
739.0,70.0,66.0,1.0,0.0,96.0
740.0,77.0,70.0,0.5,0.0,97.0
740.5,76.0,69.0,0.25,0.0,97.0
740.75,77.0,70.0,0.25,0.0,97.0
741.0,74.0,68.0,1.0,0.0,97.0
742.0,80.0,72.0,0.5,0.0,97.0
742.5,79.0,71.0,0.25,0.0,97.0
742.75,80.0,72.0,0.25,0.0,97.0
743.0,77.0,70.0,1.0,0.0,97.0
