58.5,62.0,61.0,0.5,0.0,20.0
59.0,64.0,62.0,0.5,0.0,20.0
59.5,68.0,64.0,0.5,0.0,20.0
60.0,71.0,66.0,0.5,0.0,21.0
60.5,64.0,62.0,0.5,0.0,21.0
61.0,68.0,64.0,0.5,0.0,21.0
61.5,71.0,66.0,0.5,0.0,21.0
62.0,74.0,68.0,0.5,0.0,21.0
62.5,68.0,64.0,0.5,0.0,21.0
63.0,71.0,66.0,0.5,0.0,22.0
63.5,74.0,68.0,0.5,0.0,22.0
64.0,80.0,71.0,0.5,0.0,22.0
64.5,71.0,66.0,0.5,0.0,22.0
65.0,74.0,68.0,0.5,0.0,22.0
65.5,80.0,71.0,0.5,0.0,22.0
66.0,83.0,73.0,0.5,0.0,23.0
66.5,80.0,71.0,0.5,0.0,23.0
67.0,76.0,69.0,0.5,0.0,23.0
67.5,78.0,70.0,0.5,0.0,23.0
68.0,76.0,69.0,0.5,0.0,23.0
68.5,78.0,70.0,0.5,0.0,23.0
